Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,function_name,codeFunctions,originalComment,codeComment,human_conciseness,human_fluency,human_content_adequacy,BLEU_1,ROUGE_1_P,ROUGE_W_R,CodeT5_plus_CS,BERTScore_R,SentenceBERT_CS,InferSent_CS,SIDE_score,C_Coeff,SIDE_emb,model_content_adequacy,model_conciseness,model_fluency
472,472,472,473,on_exit,"def on_exit(server):
    
    print(""="" * 80)
    print(""GUNICORN MASTER PROCESS: Shutting down"")
    print(f""Process ID: {os.getpid()}"")
    print(""="" * 80)

    # Release shared resources
    finalize_share_data()

    print(""="" * 80)
    print(""Gunicorn shutdown complete"")
    print(""="" * 80)",Executed when Gunicorn is shutting down.,Gracefully shutdown server and release resources on exit,5.0,5.0,5.0,0.5357142857142857,0.0,0.0,0.5220382213592529,0.11310337,0.28416246,0.5162066,0.9481536149978638,0.375,0.5940603719006334,4.0,5.0,4.0
473,473,473,474,add_prompt,"def add_prompt(self, prompt: Prompt, key: str | None = None) -> Prompt:
        
        key = key or prompt.name

        # Check for duplicates
        existing = self._prompts.get(key)
        if existing:
            if self.duplicate_behavior == ""warn"":
                logger.warning(f""Prompt already exists: {key}"")
                self._prompts[key] = prompt
            elif self.duplicate_behavior == ""replace"":
                self._prompts[key] = prompt
            elif self.duplicate_behavior == ""error"":
                raise ValueError(f""Prompt already exists: {key}"")
            elif self.duplicate_behavior == ""ignore"":
                return existing
        else:
            self._prompts[key] = prompt
        return prompt",Add a prompt to the manager.,"Add a prompt to a collection, handling duplicates based on specified behavior.",5.0,5.0,5.0,0.3461538461538461,0.3333333333333333,0.6666666666666666,0.5592259168624878,0.6476368,0.41039482,0.69532406,0.7788627743721008,0.4166666666666667,0.5823742257709059,5.0,5.0,5.0
474,474,474,475,database_setup_and_cleanup,"def database_setup_and_cleanup(db_session: Session) -> Generator[None, None, None]:
    

    inspector = cast(Inspector, inspect(db_session.bind))

    # Check if all tables defined in models are created in the db
    for table in Base.metadata.tables.values():
        if not inspector.has_table(table.name):
            pytest.exit(f""Table {table} does not exist in the database."")

    clear_database(db_session)
    yield  # This allows the test to run
    clear_database(db_session)",Setup and cleanup the database for each test case.,"Ensure database tables exist, clear data before and after tests",5.0,5.0,5.0,0.6507936507936508,0.3,0.2222222222222222,0.53055739402771,0.3689897,0.63776356,0.75367427,0.99480801820755,0.3,0.5796985168291735,5.0,5.0,4.0
475,475,475,476,extract_and_print_results,"def extract_and_print_results(results):
    
    try:
        text = "" "".join([output[0].decode(""utf-8"") for output in results.as_numpy(""output"")])
        logger.info(text)
        logger.info(json.loads(text))
    except Exception as e:
        logger.info(f""JSON extract failed: {e}"")

    output_data = results.as_numpy(""output"")
    logger.info(output_data)
    return output_data",Extract and print the results from the Triton server response.,"Extract, log, and return JSON results from output data.",5.0,5.0,2.0,0.6563678857364482,0.4444444444444444,0.4,0.591753363609314,0.32731742,0.55374813,0.66159296,0.914656698703766,0.3333333333333333,0.6370345441348649,1.0,4.0,4.0
476,476,476,477,_megatron_calc_global_rank,"def _megatron_calc_global_rank(tp_rank: int = 0, dp_rank: int = 0, pp_rank: int = 0):
    

    tp_size = mpu.get_tensor_model_parallel_world_size()
    dp_size = mpu.get_data_parallel_world_size()
    pp_size = mpu.get_pipeline_model_parallel_world_size()
    assert tp_size * dp_size * pp_size == torch.distributed.get_world_size(), f""{tp_size} x {dp_size} x {pp_size} != {torch.distributed.get_world_size()}""
    # We only support TP-DP-PP grouping, for correctness when resharding
    return (pp_rank * dp_size + dp_rank) * tp_size + tp_rank","given TP,DP,PP rank to get the global rank.",Calculate global rank in distributed model using parallel dimensions.,5.0,5.0,5.0,0.4492753623188406,0.2222222222222222,0.2,0.5511873960494995,0.17854379,0.3585565,0.66863817,0.9518899321556092,0.1111111111111111,0.5382531578689853,5.0,5.0,4.0
477,477,477,478,decode_unicode_escapes_to_utf8,"def decode_unicode_escapes_to_utf8(text: str) -> str:
	

	if r'\u' not in text:
		# doesn't have any escape sequences that need to be decoded
		return text

	try:
		# Try to decode Unicode escape sequences
		return text.encode('latin1').decode('unicode_escape')
	except (UnicodeEncodeError, UnicodeDecodeError):
		# logger.debug(f""Failed to decode unicode escape sequences while generating gif text: {text}"")
		return text",Handle decoding any unicode escape sequences embedded in a string (needed to render non-ASCII languages like chinese or arabic in the GIF overlay text),"Convert Unicode escape sequences in a string to UTF-8 format, handling errors gracefully.",5.0,5.0,4.0,0.4478759650890833,0.5714285714285714,0.28,0.6150355339050293,0.10225888,0.6973895,0.79900515,0.9818286299705504,0.4615384615384615,0.4647497136324661,5.0,5.0,5.0
478,478,478,479,check_prime,"def check_prime(nums: list[int]) -> str:
  
  primes = set()
  for number in nums:
    number = int(number)
    if number <= 1:
      continue
    is_prime = True
    for i in range(2, int(number**0.5) + 1):
      if number % i == 0:
        is_prime = False
        break
    if is_prime:
      primes.add(number)
  return (
      ""No prime numbers found.""
      if not primes
      else f""{', '.join(str(num) for num in primes)} are prime numbers.""
  )",Check if a given list of numbers are prime.,Determine and return prime numbers from a list of integers.,5.0,5.0,5.0,0.6440677966101694,0.5,0.3333333333333333,0.5863240957260132,0.3741746,0.6877448,0.7414457,0.8201181888580322,0.5,0.5253990520851322,4.0,5.0,5.0
479,479,479,480,worker_task,"def worker_task(thread_id, args):
    
    for i in range(args.iterations):
        iteration = i + 1
        test_id = f""{thread_id:02d}_{iteration:02d}""
        text = generate_test_sentence(thread_id, iteration)
        success = request_tts(
            args.url, test_id, text, args.voice, args.output_dir, args.debug
        )

        if not success:
            log_message(
                f""Thread {thread_id}: Iteration {iteration} failed"",
                args.debug,
                is_error=True,
            )

        # Small delay between iterations to avoid overwhelming the API
        time.sleep(0.1)",Worker task for each thread,"Execute text-to-speech requests iteratively, logging failures for each thread.",5.0,5.0,5.0,0.3076923076923076,0.2727272727272727,0.6,0.6385168433189392,0.49586037,0.3436433,0.54476446,0.7047842741012573,0.1111111111111111,0.5842792748531712,5.0,5.0,5.0
480,480,480,481,_annotate_span_for_generation_message,"def _annotate_span_for_generation_message(
        self,
        span: trace.Span,
        message: MessageParamT | str | List[MessageParamT],
    ) -> None:
        
        if not self.context.tracing_enabled:
            return
        if isinstance(message, str):
            span.set_attribute(""message.content"", message)
        elif isinstance(message, list):
            for i, msg in enumerate(message):
                if isinstance(msg, str):
                    span.set_attribute(f""message.{i}.content"", msg)
                else:
                    span.set_attribute(f""message.{i}"", str(msg))
        else:
            span.set_attribute(""message"", str(message))",Annotate the span with the message content.,Annotate trace span with message content if tracing is enabled.,5.0,5.0,5.0,0.6507936507936508,0.5,0.7142857142857143,0.5712150931358337,0.7580119,0.7975789,0.68066126,0.7232996225357056,0.4,0.6728603122605866,5.0,5.0,5.0
481,481,481,482,load_local_model,"def load_local_model(local_path: str):
    
    try:
        nexa_model = NexaImageInference(
            model_path=""local_model"",
            local_path=local_path
        )
        # update options after successful local model load
        update_model_options(specified_run_type, model_map)
        return nexa_model
    except Exception as e:
        st.error(f""Error loading local model: {str(e)}"")
        return None",Load local model with default parameters.,Load a local image inference model and update configuration options,5.0,5.0,5.0,0.5522388059701493,0.3,0.5,0.5546079277992249,0.539627,0.52874255,0.7646276,0.9380999803543092,0.6,0.642837892005341,5.0,5.0,5.0
482,482,482,483,_build_messages,"def _build_messages(cls, prompt: str, schema: Dict[str, Any]) -> List[str]:
        
        return [
            f""Provide a valid JSON response matching this schema: {json.dumps(schema)}"",
            prompt
        ]",Construct the message sequence for JSON-schema enforcement.,Generate JSON schema prompt messages for validation.,5.0,5.0,5.0,0.6891564010955686,0.5714285714285714,0.25,0.5947755575180054,0.47973725,0.8374947,0.67731297,0.9065091609954834,0.4285714285714285,0.6119731102623571,4.0,4.0,4.0
483,483,483,484,__str__,"def __str__(self) -> str:
        
        base = f""{self.action.ljust(11)}. {self.target}""
        if self.details:
            base += f"" - {self.details}""
        if self.agent_name:
            base = f""[{self.agent_name}] {base}""
        return base",Format the progress event for display.,Formats and returns a descriptive string of an action with optional details and agent name.,5.0,5.0,5.0,0.4065934065934066,0.0666666666666666,0.1666666666666666,0.6599432229995728,0.24191634,0.24493179,0.52306986,0.7110824584960938,0.2,0.581748007509717,5.0,5.0,5.0
484,484,484,485,track_memory_usage,"def track_memory_usage(self) -> Optional[float]:
        
        try:
            memory_usage = psutil.Process().memory_info().rss
            return memory_usage / (1024 * 1024)  # Convert to MB
        except Exception as e:
            logger.warning(f""Failed to track memory usage: {str(e)}"")
            return None",Track memory usage in MB,"Monitor and log process memory usage in megabytes, handling exceptions.",5.0,5.0,5.0,0.2957746478873239,0.3,0.6,0.6665802597999573,0.6287716,0.3977675,0.7231163,0.8367055654525757,0.2,0.523428591712402,4.0,4.0,4.0
485,485,485,486,normalize_model_name,"def normalize_model_name(name, pp_rank, vpp_rank, transformer_config, layer_name=""layers""):
    
    from verl.utils.megatron_utils import get_transformer_layer_offset

    layer_offset = get_transformer_layer_offset(pp_rank, vpp_rank, transformer_config)

    if layer_name in name:  # belong to an intermediate layer
        split_name = name.split(""."")
        # find the num next to split_name
        for i, name in enumerate(split_name):
            if name == layer_name:
                break
        layer_num_idx = i + 1
        # check the name
        assert len(split_name) >= layer_num_idx + 1, f""split_name = {split_name}""
        assert split_name[layer_num_idx].isdigit(), f""split_name = {split_name}""
        # increment layer_num_idx by layer_offset
        split_name[layer_num_idx] = str(int(split_name[layer_num_idx]) + layer_offset)
        name = ""."".join(split_name)  # weight name in inference_tp_model
    return name",Transform the model name in each model_chunk in each pp stage into the name in inference engine,Adjusts model layer identifiers based on rank offsets for distributed processing.,4.0,5.0,4.0,0.5816205789148755,0.0909090909090909,0.0555555555555555,0.5002143383026123,0.10752513,0.50038767,0.67663705,0.4441979825496673,0.2727272727272727,0.4974132595601554,4.0,5.0,5.0
486,486,486,487,interpreter_feedback,"def interpreter_feedback(self, output:str) -> str:
        
        if self.execution_failure_check(output):
            feedback = f""[failure] Error in execution:\n{output}""
        else:
            feedback = ""[success] Execution success, code output:\n"" + output
        return feedback",Provide feedback based on the output of the code execution,Determine execution success or failure and generate feedback message,5.0,5.0,5.0,0.6323529411764706,0.2222222222222222,0.1,0.6280562877655029,0.33257166,0.696889,0.71698654,0.9113234877586364,0.3333333333333333,0.5446150066994291,5.0,5.0,4.0
